1,2386,1,"load",true,false,0,false,0,"0",0
2,6009,1,"middle",false,false,0,false,1,"port2",1
3,2200,1,"boiler",true,false,0,false,0,"0",0
4,6481,1,"boiler",true,false,0,false,0,"0",0
5,1374,1,"load",false,false,0,false,0,"0",0
6,5406,1,"middle",false,false,5,false,0,"0",0
7,5288,2,"boiler",true,false,0,false,0,"0",0
8,188,2,"middle",true,false,0,false,1,"0",0
9,6046,2,"load",true,false,0,false,0,"0",0
10,5409,2,"middle",true,false,0,false,0,"0",0
11,6135,2,"boiler",true,false,0,false,0,"0",0
12,907,2,"load",false,false,0,false,0,"0",0
13,6537,3,"middle",false,false,0,false,0,"0",0
14,3161,3,"load",false,false,0,false,0,"0",0
15,2702,3,"boiler",true,false,0,false,0,"0",0
16,4519,3,"middle",true,false,0,false,0,"port2",1
17,4039,3,"load",true,false,0,false,0,"port1",1
18,4939,3,"load",true,false,0,false,2,"port1",2
19,2852,4,"boiler",true,false,5,false,0,"0",0
20,4976,4,"middle",true,false,10,false,1,"port2",1
21,6339,4,"load",true,false,0,false,0,"0",0
22,6342,4,"middle",true,false,0,false,0,"port2",1
23,3571,4,"boiler",true,false,0,false,0,"0",0
24,1334,4,"load",false,false,0,false,0,"0",0
25,771,5,"load",true,false,0,false,0,"0",0
26,6387,5,"boiler",true,false,0,false,1,"0",0
27,6323,5,"boiler",true,false,0,false,0,"0",0
28,4992,5,"middle",true,false,0,false,0,"0",0
29,6725,5,"boiler",true,false,0,false,0,"0",0
30,4943,5,"load",false,false,0,false,0,"0",0
31,4777,6,"middle",false,false,0,false,0,"0",0
32,6070,6,"load",true,false,0,false,0,"port1",1
33,2056,6,"boiler",true,false,17,false,0,"port3",0
34,6330,6,"boiler",true,false,0,false,0,"0",0
35,773,6,"load",true,true,0,false,0,"0",0
36,854,6,"middle",false,false,0,false,0,"0",0
37,1310,7,"boiler",true,false,7,false,0,"port3",1
38,4907,7,"load",true,false,0,false,1,"0",0
39,4902,7,"middle",true,false,0,false,0,"port2",1
40,4618,7,"boiler",true,false,0,false,0,"0",0
41,1360,7,"middle",true,false,0,false,0,"0",0
42,4951,7,"load",true,false,0,false,0,"0",0
43,6339,8,"load",true,false,0,false,0,"0",0
44,2200,8,"boiler",true,false,0,false,1,"0",0
45,6323,8,"load",true,false,0,false,0,"0",0
46,4939,8,"middle",true,false,0,false,0,"0",0
47,2852,8,"boiler",true,false,8,false,0,"0",0
48,6046,8,"load",true,true,0,false,0,"0",0
49,3571,9,"boiler",true,false,0,false,0,"0",0
50,6725,9,"load",true,false,0,false,1,"0",0
51,1374,9,"middle",false,false,0,false,0,"0",0
52,6481,9,"boiler",true,false,0,false,0,"0",0
53,5409,9,"middle",true,false,0,false,0,"port2",1
54,4943,9,"load",false,false,0,false,0,"0",0
55,773,10,"boiler",true,false,0,false,0,"port2",1
56,771,10,"load",true,false,0,false,0,"0",0
57,5288,10,"boiler",true,false,0,false,0,"0",0
58,1360,10,"boiler",true,false,0,false,0,"port2",1
59,1334,10,"load",true,false,0,false,0,"0",0
60,2386,10,"middle",false,false,0,false,0,"port2",0
61,4777,11,"load",false,false,0,false,0,"0",0
62,4976,11,"boiler",false,false,3,false,0,"0",0
63,1310,11,"middle",true,false,5,false,0,"port2",1
64,4907,11,"middle",true,false,0,false,0,"0",0
65,6537,11,"boiler",true,false,0,false,0,"0",0
66,6070,11,"load",true,false,0,false,0,"0",0
67,854,12,"boiler",true,false,3,false,0,"0",0
68,3161,12,"load",true,false,0,false,0,"0",0
69,4902,12,"middle",false,false,0,false,0,"0",0
70,6135,12,"load",true,false,0,false,0,"0",0
71,6009,12,"boiler",true,false,0,false,0,"0",0
72,188,12,"middle",false,false,1,false,0,"port2",1
73,2056,13,"boiler",false,false,0,false,0,"0",0
74,4951,13,"middle",false,false,0,false,0,"0",0
75,4039,13,"load",true,false,0,false,0,"0",0
76,907,13,"load",true,false,0,false,0,"0",0
77,2702,13,"boiler",true,false,2,false,0,"0",0
78,6342,13,"middle",false,false,0,false,0,"port2",1
79,4618,14,"boiler",true,false,0,false,0,"0",0
80,4519,14,"middle",true,false,0,false,0,"port2",1
81,6330,14,"load",true,false,0,false,0,"port3",0
82,6387,14,"boiler",true,false,3,false,0,"0",0
83,5406,14,"middle",true,false,0,false,0,"0",0
84,4992,14,"load",true,false,0,false,0,"0",0
85,4907,15,"middle",true,false,0,false,0,"0",0
86,4943,15,"load",true,false,0,false,0,"0",0
87,773,15,"boiler",true,false,0,false,0,"0",0
88,6339,15,"boiler",true,false,0,false,0,"0",0
89,3161,15,"load",true,false,0,false,0,"0",0
90,4939,15,"middle",false,false,0,false,0,"0",0
91,2702,16,"boiler",true,false,0,false,0,"port2",0
92,771,16,"load",true,false,0,false,0,"0",0
93,5409,16,"middle",true,false,0,false,0,"port2",1
94,6070,16,"load",true,false,0,false,0,"0",0
95,4976,16,"boiler",true,false,0,false,0,"0",0
96,6009,16,"middle",false,false,0,false,0,"port1",1
97,6342,17,"middle",true,false,0,false,0,"0",0
98,4951,17,"boiler",true,false,0,false,0,"0",0
100,5288,17,"middle",true,false,0,false,0,"port2",1
101,3571,17,"load",true,false,0,false,0,"0",0
102,2386,17,"middle",false,false,0,false,0,"0",0
103,4902,18,"middle",true,false,0,false,0,"port2",1
104,6330,18,"load",true,false,0,false,0,"0",0
106,1310,18,"boiler",true,false,5,false,0,"port3",1
107,907,18,"middle",true,false,0,false,0,"0",0
108,1374,18,"load",false,false,0,false,0,"0",0
109,4618,19,"middle",true,false,0,false,0,"0",0
110,6481,19,"load",true,false,0,false,0,"0",0
112,854,19,"middle",true,false,0,false,0,"port2",1
113,6537,19,"boiler",true,false,0,false,0,"0",0
114,6135,19,"load",false,false,0,false,0,"0",0
115,2056,20,"boiler",true,false,25,false,0,"0",0
116,2852,20,"load",true,false,0,false,0,"0",0
118,6323,20,"boiler",true,false,0,false,0,"0",0
119,6046,20,"boiler",true,false,0,false,0,"0",0
120,4039,20,"load",true,false,0,false,0,"port2",1
121,1360,21,"load",true,false,0,false,0,"port1",1
124,5406,21,"boiler",true,true,2,false,0,"0",0
125,1334,21,"load",true,false,0,false,0,"0",0
127,4939,22,"load",false,false,0,false,0,"0",0
129,3571,22,"boiler",true,false,0,false,0,"0",0
131,6330,22,"boiler",true,false,0,false,0,"0",0
132,4992,22,"load",false,false,0,false,0,"0",0
133,2702,23,"boiler",true,false,1,false,0,"0",0
135,1374,23,"middle",false,false,0,false,0,"0",0
136,771,23,"load",true,false,0,false,0,"0",0
137,6481,23,"middle",true,false,0,false,0,"0",0
138,2852,23,"boiler",true,false,4,false,0,"0",0
139,2056,24,"boiler",true,false,31,false,0,"0",0
140,854,24,"middle",true,false,0,false,0,"port2",1
141,6323,24,"load",true,false,0,false,0,"0",0
142,6009,24,"load",true,false,0,false,0,"port1",1
143,1310,24,"boiler",true,false,4,false,0,"port2",0
144,6342,24,"middle",false,false,0,false,0,"port2",1
145,5409,25,"boiler",true,false,0,false,0,"port3",0
146,2386,25,"middle",true,false,0,false,0,"0",0
147,6725,25,"load",true,false,0,false,0,"0",0
148,907,25,"middle",false,false,0,false,0,"0",0
149,4777,25,"boiler",true,false,0,false,0,"0",0
150,4519,25,"load",true,false,0,false,0,"port2",0
151,4039,26,"load",true,false,0,false,0,"port1",1
152,1360,26,"boiler",true,false,0,false,0,"0",0
153,188,26,"middle",true,false,0,false,0,"0",0
154,6339,26,"boiler",true,false,0,false,0,"0",0
155,6537,26,"load",true,false,0,false,0,"0",0
156,6387,26,"middle",false,false,0,false,0,"0",0
157,4951,27,"boiler",false,false,0,false,0,"0",0
158,4943,27,"load",true,false,0,false,0,"0",0
159,5406,27,"middle",true,false,0,false,0,"port3",0
160,4976,27,"boiler",true,false,1,false,0,"0",0
161,4902,27,"middle",true,false,0,false,0,"0",0
162,6046,27,"load",true,false,0,false,0,"0",0
163,2200,28,"boiler",true,false,2,false,0,"0",0
164,1334,28,"middle",true,false,0,false,0,"port2",1
165,6070,28,"load",true,false,0,false,0,"0",0
166,4618,28,"middle",true,false,0,false,0,"port2",1
167,5288,28,"boiler",true,false,0,false,0,"0",0
168,3161,28,"load",true,false,0,false,0,"0",0
169,4939,29,"load",true,false,0,false,0,"port1",1
170,1310,29,"boiler",true,false,8,false,0,"port3",1
171,854,29,"middle",true,false,0,false,0,"0",0
172,2386,29,"middle",true,false,0,false,0,"port2",1
173,6339,29,"boiler",true,false,0,false,0,"0",0
174,771,29,"load",true,false,0,false,0,"0",0
175,6323,30,"load",true,false,0,false,0,"0",0
176,4519,30,"middle",true,false,0,false,0,"port2",1
177,4992,30,"boiler",true,false,0,false,0,"0",0
178,4902,30,"boiler",true,false,0,false,0,"0",0
179,4951,30,"load",true,false,0,false,0,"0",0
180,188,30,"middle",false,false,0,false,0,"port2",1
181,773,31,"load",true,false,0,false,0,"0",0
182,4039,31,"middle",true,false,0,false,0,"port2",1
183,6135,31,"load",false,false,0,false,0,"0",0
184,5406,31,"middle",true,false,4,false,0,"port2",1
185,3571,31,"load",true,false,0,false,0,"0",0
186,4976,31,"boiler",true,false,9,false,0,"port3",0
187,1360,32,"middle",true,false,0,false,0,"0",0
188,6330,32,"boiler",true,false,0,false,0,"0",0
189,3161,32,"load",true,false,0,false,0,"port2",0
190,4777,32,"middle",true,false,0,false,0,"port2",1
191,2702,32,"load",true,false,0,false,0,"0",0
192,2852,32,"boiler",true,false,11,false,0,"port3",0
193,6070,33,"boiler",true,false,0,false,0,"0",0
194,6342,33,"middle",true,false,0,false,0,"0",0
195,5288,33,"load",true,false,0,false,0,"0",0
196,6009,33,"middle",true,false,0,false,0,"0",0
197,6481,33,"boiler",true,false,0,false,0,"0",0
198,4907,33,"load",true,false,0,false,0,"port1",1
199,1334,34,"middle",true,false,0,false,0,"port2",1
200,1374,34,"load",false,false,0,false,0,"0",0
201,6046,34,"boiler",true,false,0,false,0,"0",0
202,907,34,"middle",true,false,0,false,0,"0",0
203,6725,34,"boiler",true,false,0,false,0,"port3",0
204,6537,34,"load",true,false,0,false,0,"0",0
205,2200,35,"boiler",true,false,2,false,0,"0",0
206,5409,35,"load",true,false,0,false,0,"0",0
207,4618,35,"middle",false,false,0,false,0,"port2",1
208,6387,35,"middle",true,false,0,false,0,"port2",1
209,2056,35,"boiler",true,false,9,false,0,"0",0
210,4943,35,"load",true,false,0,false,0,"0",0
212,2852,36,"boiler",true,false,5,false,0,"0",0
213,4039,36,"middle",false,false,5,false,0,"0",0
214,6070,36,"load",true,false,0,false,0,"port2",1
215,2386,36,"boiler",true,false,0,false,0,"0",0
216,188,36,"middle",true,false,0,false,0,"port2",1
217,3161,37,"load",true,false,0,false,0,"0",0
218,773,37,"boiler",true,false,0,false,0,"0",0
219,6342,37,"middle",false,false,0,false,0,"port2",1
220,6537,37,"boiler",true,false,0,false,0,"0",0
221,4902,37,"middle",true,false,0,false,0,"0",0
222,4992,37,"load",false,false,0,false,0,"0",0
223,6339,38,"load",true,false,0,false,0,"0",0
224,854,38,"boiler",true,false,3,false,0,"0",0
225,1334,38,"middle",false,false,0,false,0,"0",0
226,6330,38,"boiler",true,false,0,false,0,"0",0
227,1374,38,"load",false,false,0,false,0,"0",0
228,5409,38,"middle",false,false,0,false,0,"0",0
229,1310,39,"boiler",false,false,6,false,0,"port3",1
230,4519,39,"middle",true,false,0,false,0,"0",0
231,4943,39,"load",true,false,0,false,0,"0",0
232,2200,39,"boiler",true,false,0,false,0,"port3",1
233,5288,39,"boiler",false,false,0,false,0,"0",0
234,6135,39,"load",true,false,0,false,0,"0",0
235,6387,40,"middle",true,false,0,false,0,"0",0
236,6046,40,"load",true,false,0,false,0,"0",0
237,4777,40,"boiler",true,false,0,false,0,"0",0
238,4907,40,"middle",true,false,0,false,0,"port2",1
239,771,40,"boiler",true,false,0,false,0,"0",0
240,4951,40,"load",true,false,0,false,0,"port1",1
241,2056,41,"boiler",true,true,26,false,0,"0",0
242,5406,41,"middle",true,false,0,false,0,"port2",1
243,907,41,"load",true,false,0,false,0,"0",0
244,6481,41,"boiler",true,false,0,false,0,"0",0
245,6323,41,"load",true,false,0,false,0,"0",0
246,1360,41,"boiler",true,false,0,false,0,"port2",0
247,6009,42,"middle",true,false,0,false,0,"0",0
248,2702,42,"boiler",true,false,0,false,0,"port3",1
249,4939,42,"load",true,false,0,false,0,"0",0
250,4976,42,"boiler",true,false,4,false,0,"0",0
251,4618,42,"middle",true,false,0,false,0,"port2",1
252,6725,42,"load",true,false,0,false,0,"port1",1
253,4777,43,"load",true,false,0,false,0,"0",0
254,5288,43,"middle",true,false,0,false,0,"port2",1
255,4943,43,"boiler",true,false,0,false,0,"0",0
256,6342,43,"middle",true,false,0,false,0,"0",0
257,6339,43,"boiler",true,false,0,false,0,"0",0
258,4992,43,"load",true,false,0,false,0,"0",0
259,6481,44,"load",true,false,0,false,0,"0",0
260,188,44,"middle",false,false,0,false,0,"port2",1
261,3161,44,"boiler",true,false,1,false,0,"0",0
262,6046,44,"middle",true,false,0,false,0,"0",0
263,2386,44,"boiler",false,false,0,false,0,"0",0
264,6330,44,"load",true,false,0,false,0,"0",0
265,854,45,"middle",true,false,0,false,0,"port2",1
266,5406,45,"false",true,false,14,false,0,"0",0
267,5409,45,"load",true,false,0,false,0,"0",0
268,2852,45,"boiler",true,false,10,false,0,"0",0
269,6323,45,"load",true,false,0,false,0,"0",0
270,4951,45,"load",true,false,0,false,0,"0",0
271,3571,46,"middle",true,false,0,false,1,"0",0
272,6537,46,"load",true,false,0,false,0,"0",0
273,773,46,"boiler",true,false,0,false,0,"0",0
274,6387,46,"boiler",false,false,5,false,0,"0",0
275,907,46,"middle",true,false,0,false,0,"port2",1
276,6009,46,"middle",true,false,0,false,0,"port2",1
277,4976,47,"boiler",true,false,1,false,0,"0",0
278,1360,47,"middle",false,false,0,false,0,"port2",1
279,6135,47,"load",true,false,0,false,0,"0",0
280,1374,47,"middle",false,false,0,false,0,"0",0
281,4939,47,"middle",true,false,0,false,0,"0",0
282,2200,47,"boiler",true,false,0,false,0,"port3",1
283,4039,48,"load",true,false,0,false,0,"port1",1
284,4618,48,"middle",false,true,0,false,2,"0",0
285,6070,48,"boiler",true,false,0,false,0,"port3",1
286,771,48,"load",true,false,0,false,0,"0",0
287,4902,48,"middle",true,false,0,false,0,"0",0
288,6725,48,"boiler",true,false,0,false,0,"0",0
289,4519,49,"middle",true,false,0,false,0,"port2",1
290,4907,49,"load",true,false,0,false,0,"0",0
291,2702,49,"boiler",false,false,0,false,0,"port3",1
292,2056,49,"boiler",true,true,14,false,1,"0",0
293,1310,49,"middle",true,false,3,false,0,"port2",1
294,1334,49,"load",true,false,0,false,0,"0",0
295,6342,50,"middle",true,false,0,false,0,"0",0
296,4939,50,"load",true,false,0,false,0,"0",0
297,2386,50,"boiler",true,false,0,false,0,"0",0
298,5409,50,"load",true,false,0,false,0,"port3",1
299,6387,50,"false",true,false,6,false,0,"0",0
300,1360,50,"middle",true,false,0,false,0,"port2",1
301,6046,51,"load",true,false,0,false,0,"0",0
302,2200,51,"boiler",false,false,7,false,0,"port3",1
303,4951,51,"middle",true,false,0,false,0,"0",0
304,6009,51,"middle",false,false,0,false,0,"port2",1
305,6339,51,"boiler",true,false,0,false,0,"0",0
306,773,51,"load",true,false,0,false,0,"0",0
307,907,52,"middle",true,false,0,false,0,"0",0
308,4992,52,"load",false,false,0,false,0,"0",0
309,1334,52,"boiler",true,false,0,false,0,"0",0
310,1310,52,"boiler",false,false,5,false,0,"port3",1
311,3161,52,"middle",true,false,0,false,0,"0",0
312,6070,52,"load",true,false,0,false,0,"0",0
313,4907,53,"load",true,false,0,false,0,"0",0
314,4618,53,"boiler",true,true,1,false,0,"0",0
315,188,53,"middle",false,false,0,false,0,"port2",1
316,4519,53,"middle",true,false,0,false,0,"port3",1
317,1374,53,"false",false,false,0,false,0,"0",0
318,771,53,"load",true,false,0,false,0,"0",0
319,4902,54,"load",true,false,0,false,0,"0",0
320,5406,54,"middle",false,false,0,false,0,"port2",1
321,6135,54,"boiler",false,false,0,false,0,"0",0
322,3571,54,"middle",true,false,0,false,0,"port2",1
323,2056,54,"boiler",false,false,34,false,0,"0",0
324,2702,54,"load",true,false,0,false,0,"port1",1
325,2852,55,"boiler",true,true,10,false,0,"0",0
326,4943,55,"load",true,false,0,false,0,"0",0
327,854,55,"middle",true,false,0,false,0,"port2",1
328,5288,55,"boiler",false,false,0,false,0,"0",0
329,4039,55,"middle",true,false,0,false,0,"port2",1
330,6537,55,"load",true,false,0,false,0,"0",0
332,4976,56,"boiler",true,false,4,false,0,"port3",1
333,6481,56,"middle",false,false,0,false,0,"0",0
334,6725,56,"boiler",true,false,0,false,0,"0",0
335,4777,56,"middle",true,false,0,false,0,"0",0
336,6323,56,"load",true,false,0,false,0,"0",0
337,907,57,"load",true,false,0,false,0,"0",0
338,188,57,"middle",true,false,0,false,1,"port3",1
339,771,57,"boiler",true,false,0,false,0,"0",0
340,6342,57,"load",true,false,0,false,0,"0",0
341,6387,57,"boiler",false,false,0,false,0,"port3",1
342,4618,57,"middle",true,false,0,false,0,"port2",1
343,2386,58,"load",true,false,0,false,0,"0",0
344,4992,58,"boiler",true,false,0,false,0,"0",0
345,3161,58,"middle",false,false,0,false,0,"port2",1
346,2056,58,"boiler",true,false,44,false,0,"0",0
347,4907,58,"middle",true,false,0,false,0,"0",0
348,1374,58,"load",true,false,0,false,0,"0",0
349,6046,59,"middle",true,false,0,false,0,"0",0
350,6070,59,"boiler",true,false,0,false,0,"port3",1
351,4943,59,"load",false,false,0,false,0,"0",0
352,4939,59,"boiler",true,false,0,false,0,"0",0
353,4777,59,"load",true,false,0,false,0,"0",0
354,5406,59,"middle",true,false,4,false,0,"port2",1
355,6330,60,"load",true,false,0,false,0,"0",0
356,6323,60,"middle",true,false,0,false,0,"0",0
357,6537,60,"boiler",true,false,0,false,0,"0",0
358,2702,60,"load",true,false,0,false,0,"port2",1
359,5288,60,"boiler",true,false,0,false,0,"0",0
360,4951,60,"middle",true,false,0,false,0,"port2",1
361,1310,61,"boiler",true,false,6,false,0,"0",0
362,6135,61,"middle",true,false,0,false,0,"0",0
363,6339,61,"load",true,false,0,false,0,"0",0
364,2852,61,"boiler",true,false,14,false,0,"0",0
365,6725,61,"middle",false,false,0,false,0,"port2",1
366,773,61,"load",true,false,0,false,0,"0",0
367,4902,62,"load",true,false,0,false,0,"0",0
368,5409,62,"boiler",true,false,0,false,0,"0",0
369,1334,62,"middle",true,false,0,false,0,"0",0
370,6481,62,"load",true,false,0,false,0,"0",0
371,2200,62,"boiler",true,false,3,false,0,"port3",1
372,4039,62,"middle",true,false,0,false,0,"port2",1
373,3571,63,"load",true,false,0,false,0,"0",0
374,6009,63,"boiler",true,false,0,false,0,"0",0
375,1360,63,"middle",false,false,0,false,0,"0",0
376,4519,63,"load",true,false,0,false,0,"port1",1
377,854,63,"middle",false,false,0,false,0,"port2",1
378,4976,63,"boiler",true,false,18,false,0,"port3",1
379,6339,64,"load",true,false,0,false,0,"0",0
380,907,64,"boiler",true,false,0,false,0,"0",0
381,4951,64,"middle",false,false,0,false,0,"0",0
382,3161,64,"middle",true,false,0,false,0,"0",0
383,771,64,"boiler",true,false,0,false,0,"0",0
384,4943,64,"load",true,false,0,false,0,"0",0
