1,2386,1,2,false,6,0,2,2,"123",false,1.053,0
2,6009,1,0,false,0,0,5,4,"3",true,2.845,2
3,2200,1,0,true,0,0,3,4,"3",true,1.9960001,3
4,6481,1,0,true,0,0,5,3,"3",true,3.036,3
5,1374,1,0,false,0,0,0,0,"123",false,0.0,0
6,5406,1,9,true,12,0,1,2,"123",true,14.988,1
7,5288,2,0,true,0,0,2,2,"123",true,0.9129999,1
8,188,2,0,true,0,0,5,4,"123",false,3.8710001,0
9,6046,2,0,false,0,0,0,0,"123",false,2.9990001,0
10,5409,2,0,true,0,0,4,3,"3",true,6.8559999,3
11,6135,2,0,false,0,0,1,1,"3",true,8.0039997,3
12,907,2,0,true,0,0,1,1,"123",true,10.533,1
13,6537,3,0,false,0,0,4,3,"123",false,0.0,0
14,3161,3,0,false,0,0,3,1,"123",true,5.8920002,3
15,2702,3,0,false,0,0,3,3,"3",true,2.1670001,2
16,4519,3,0,true,0,0,4,4,"3",true,0.46,3
17,4039,3,0,false,0,0,5,5,"3",true,6.9650002,3
18,4939,3,1,true,3,0,6,4,"3",false,2.737,0
19,2852,4,5,false,0,0,3,3,"3",true,0.8199999,1
20,4976,4,10,true,0,0,5,3,"3",true,3.0769999,2
21,6339,4,0,false,0,0,1,2,"123",false,0.0,0
22,6342,4,0,true,0,0,4,3,"3",false,4.283,0
23,3571,4,0,false,0,0,0,1,"3",true,6.566,3
24,1334,4,0,true,0,0,3,4,"123",true,5.77,1
25,771,5,0,false,0,0,0,1,"123",false,0.0,0
26,6387,5,3,false,9,0,4,3,"3",true,3.0569999,3
27,6323,5,0,true,0,0,3,4,"3",true,4.8649998,3
28,4992,5,0,false,0,0,0,0,"123",false,0.0,0
29,6725,5,0,false,0,0,4,3,"3",false,0.0,0
30,4943,5,0,true,0,0,3,2,"123",true,10.307,1
31,4777,6,0,false,0,0,1,1,"123",true,8.1549997,1
32,6070,6,0,false,0,0,3,2,"123",true,9.5039997,2
33,2056,6,28,false,33,0,2,3,"3",true,4.368,3
34,6330,6,0,true,0,0,4,2,"3",false,5.8610001,0
35,773,6,0,false,0,0,0,1,"123",false,0.0,0
36,854,6,0,true,0,0,3,1,"123",false,0.0,0
37,1310,7,7,true,0,0,5,4,"123",false,0.0,0
38,4907,7,0,false,0,0,4,3,"3",false,9.7939997,0
39,4902,7,0,false,0,0,2,1,"123",false,2.0050001,0
40,4618,7,0,true,0,0,3,3,"3",true,0.9819999,3
41,1360,7,0,true,0,0,2,2,"3",true,6.2729998,3
42,4951,7,0,false,0,0,5,3,"123",false,0.0,0
43,6339,8,0,false,0,0,1,2,"123",false,4.3899999,0
44,2200,8,0,true,0,0,4,4,"3",true,2.3929999,1
45,6323,8,0,true,0,0,3,4,"3",false,6.7620001,0
46,4939,8,0,true,0,0,4,4,"123",false,0.0,0
47,2852,8,16,false,24,0,2,1,"3",false,7.7049999,0
48,6046,8,0,false,0,0,0,0,"123",false,0.0,0
49,3571,9,0,false,0,0,0,1,"123",true,12.968,3
50,6725,9,0,false,0,0,4,4,"3",true,11.019,2
51,1374,9,0,false,0,0,0,1,"123",false,0.0,0
52,6481,9,0,false,0,0,2,2,"3",true,1.038,3
53,5409,9,0,false,0,0,3,2,"123",true,6.0079999,3
54,4943,9,0,true,0,0,3,1,"123",false,0.0,0
55,773,10,0,false,0,0,0,0,"123",false,0.0,0
56,771,10,0,false,0,0,0,1,"123",false,0.0,0
57,5288,10,0,false,0,0,1,0,"123",true,5.6919999,3
58,1360,10,0,true,0,0,2,2,"123",false,4.3990002,0
59,1334,10,0,false,0,0,3,1,"3",true,4.7930002,3
60,2386,10,0,true,0,0,4,3,"123",false,0.0,0
61,4777,11,0,false,0,0,0,1,"123",true,10.434,1
62,4976,11,7,true,12,0,1,2,"3",true,1.873,2
63,1310,11,5,true,0,0,3,3,"123",false,12.848,0
64,4907,11,0,false,0,0,2,2,"3",true,0.3989999,3
65,6537,11,0,false,0,0,0,0,"123",false,0.0,0
66,6070,11,0,true,0,0,4,3,"123",true,1.3430001,1
67,854,12,3,false,0,0,1,1,"123",false,7.6370001,0
68,3161,12,0,false,0,0,4,3,"123",true,4.9879999,3
69,4902,12,0,false,0,0,2,1,"3",false,4.625,0
70,6135,12,0,false,0,0,1,1,"3",true,0.975,3
71,6009,12,0,false,0,0,4,3,"3",false,0.0,0
72,188,12,1,true,0,0,5,5,"123",false,0.0,0
73,2056,13,38,false,114,0,0,1,"3",true,2.714,3
74,4951,13,0,false,0,0,5,0,"123",false,9.8690004,0
75,4039,13,0,false,0,0,3,1,"123",true,6.7740002,3
76,907,13,0,true,0,0,1,2,"3",true,2.5810001,3
77,2702,13,2,true,0,0,2,2,"3",true,7.0180001,3
78,6342,13,0,true,0,0,4,3,"123",true,2.9760001,1
79,4618,14,0,false,0,0,2,2,"123",false,4.2210002,0
80,4519,14,0,false,0,0,3,1,"123",false,0.0,0
81,6330,14,0,false,0,0,2,2,"3",false,0.0,0
82,6387,14,12,false,27,0,2,2,"3",false,0.483,0
83,5406,14,14,true,42,0,2,2,"123",true,1.946,3
84,4992,14,0,true,0,0,4,2,"123",true,5.2540002,1
85,4907,15,0,false,0,0,4,3,"123",false,0.0,0
86,4943,15,0,false,0,0,1,2,"123",true,11.029,3
87,773,15,0,false,0,0,0,0,"123",false,0.0,0
88,6339,15,0,false,0,0,1,1,"3",false,0.0,0
89,3161,15,0,false,0,0,1,1,"123",false,0.0,0
90,4939,15,0,true,0,0,6,4,"3",false,0.0,0
91,2702,16,0,false,0,0,2,3,"3",false,0.0,0
92,771,16,0,false,0,0,0,1,"123",false,5.2020001,0
93,5409,16,0,false,0,0,4,4,"3",true,5.2989998,3
94,6070,16,0,false,0,0,2,3,"3",false,0.629,0
95,4976,16,0,true,0,0,4,4,"3",true,2.5,3
96,6009,16,0,false,0,0,4,2,"123",false,2.8299999,0
97,6342,17,0,false,0,0,1,2,"123",false,6.6009998,0
98,4951,17,0,false,0,0,1,0,"123",true,6.7459998,1
100,5288,17,0,false,0,0,3,3,"3",true,1.737,3
101,3571,17,0,false,0,0,0,0,"123",false,0.0,0
102,2386,17,0,true,0,0,2,2,"3",false,9.1490002,0
103,4902,18,0,false,0,0,1,1,"123",false,10.78,0
104,6330,18,0,false,0,0,1,1,"123",false,22.780001,0
106,1310,18,7,true,6,0,4,3,"3",true,0.7889999,3
107,907,18,0,true,0,0,1,1,"123",true,3.1819999,3
108,1374,18,0,true,0,0,4,1,"123",false,0.0,0
109,4618,19,0,false,0,0,3,2,"123",true,8.3170004,2
110,6481,19,0,false,0,0,3,2,"3",true,3.5880001,2
112,854,19,0,false,0,0,3,2,"3",true,3.3050001,3
113,6537,19,0,false,0,0,1,2,"3",false,0.0,0
114,6135,19,0,true,0,0,3,0,"123",true,4.7490001,2
115,2056,20,45,true,60,0,1,1,"123",true,3.714,2
116,2852,20,0,false,0,0,2,2,"123",false,17.209,0
118,6323,20,0,false,0,0,2,1,"3",true,1.582,3
119,6046,20,0,false,0,0,2,1,"3",false,12.212,0
120,4039,20,1,true,3,0,5,5,"123",false,9.4449997,0
121,1360,21,0,false,0,0,4,4,"3",true,0.7609999,3
124,5406,21,2,false,0,0,4,4,"3",true,1.068,3
125,1334,21,0,false,0,0,2,3,"123",true,12.346,1
126,188,21,0,false,0,0,0,0,"123",false,0.0,0
127,4939,22,0,false,0,0,5,5,"123",false,4.993,0
129,3571,22,0,false,0,0,0,0,"123",false,5.0840001,0
130,4907,22,0,false,0,0,0,0,"123",false,0.0,0
131,6330,22,0,false,0,0,3,3,"3",true,13.087,3
132,4992,22,0,false,0,0,2,2,"123",true,4.4180002,1
133,2702,23,1,false,0,0,4,4,"3",false,13.801,0
135,1374,23,0,false,0,0,2,3,"3",true,7.6279998,2
136,771,23,0,false,0,0,0,1,"123",false,0.0,0
137,6481,23,0,false,0,0,2,3,"123",true,4.9159999,3
138,2852,23,4,false,0,0,3,3,"3",true,25.764,1
139,2056,24,45,false,42,0,0,0,"123",false,0.0,0
140,854,24,0,false,0,0,3,3,"123",true,2.4960001,1
141,6323,24,0,true,0,0,3,3,"3",true,4.0939999,3
142,6009,24,0,true,0,0,3,3,"123",true,1.102,3
143,1310,24,11,true,21,0,3,1,"123",true,2.2850001,3
144,6342,24,0,false,0,0,3,3,"123",false,0.0,0
145,5409,25,0,false,0,0,4,3,"3",true,6.6589999,1
146,2386,25,0,false,0,0,4,4,"123",true,8.4289999,2
147,6725,25,0,false,0,0,3,3,"3",false,2.108,0
148,907,25,0,false,0,0,1,1,"123",true,0.809,3
149,4777,25,0,false,0,0,1,1,"123",true,13.031,3
150,4519,25,0,false,0,0,0,1,"123",false,0.0,0
151,4039,26,3,false,9,0,5,5,"3",true,7.494,1
152,1360,26,0,false,0,0,5,4,"3",true,5.0,2
153,188,26,0,true,0,0,4,4,"123",false,0.0,0
154,6339,26,0,false,0,0,0,1,"3",false,0.0,0
155,6537,26,0,false,0,0,2,1,"123",false,0.0,0
156,6387,26,0,true,0,0,5,4,"3",true,2.3280001,1
157,4951,27,0,false,0,0,2,3,"3",false,14.865,0
158,4943,27,0,false,0,0,0,1,"123",false,0.0,0
159,5406,27,2,true,6,0,2,2,"3",true,4.3979998,2
160,4976,27,2,true,3,0,2,3,"3",true,3.3410001,3
161,4902,27,0,false,0,0,2,2,"123",false,13.546,0
162,6046,27,1,true,3,0,2,1,"123",false,0.0,0
163,2200,28,2,false,0,0,2,3,"3",false,2.7149999,0
164,1334,28,0,true,0,0,2,2,"123",true,6.8379998,2
165,6070,28,0,false,0,0,1,1,"123",true,5.2589998,3
166,4618,28,2,false,6,0,2,1,"3",true,1.954,3
167,5288,28,0,false,0,0,2,3,"3",false,5.2350001,0
168,3161,28,0,true,0,0,5,3,"123",true,5.572,1
169,4939,29,0,false,0,0,3,3,"123",true,4.7550001,1
170,1310,29,8,false,0,0,3,1,"123",true,5.211,2
171,854,29,0,false,0,0,2,1,"3",true,4.2259998,1
172,2386,29,0,false,0,0,5,5,"3",true,0.442,3
173,6339,29,0,false,0,0,3,1,"3",true,2.9289999,3
174,771,29,0,false,0,0,0,1,"123",false,0.0,0
175,6323,30,0,true,0,0,4,4,"123",false,5.329,0
176,4519,30,0,false,0,0,3,2,"3",false,1.448,0
177,4992,30,0,true,0,0,4,1,"3",false,6.6659999,0
178,4902,30,0,false,0,0,1,1,"3",true,0.7519999,2
179,4951,30,0,false,0,0,0,0,"123",true,4.6360002,3
180,188,30,0,true,0,0,5,5,"123",true,3.585,1
181,773,31,0,false,0,0,0,0,"123",false,0.0,0
182,4039,31,1,false,3,0,4,4,"123",true,5.3239999,2
183,6135,31,0,true,0,0,3,2,"3",false,0.0,0
184,5406,31,8,true,12,0,1,0,"123",true,2.7060001,3
185,3571,31,0,false,0,0,0,0,"123",true,7.7270002,3
186,4976,31,9,true,0,0,3,4,"3",true,2.78,1
187,1360,32,0,false,0,0,2,2,"123",true,6.585,1
188,6330,32,0,false,0,0,0,1,"123",false,9.2340002,0
189,3161,32,0,true,0,0,6,2,"123",true,5.5500002,2
190,4777,32,0,false,0,0,1,1,"123",true,0.7599999,3
191,2702,32,0,false,0,0,0,1,"123",true,4.0149999,3
192,2852,32,11,false,0,0,3,3,"3",false,7.3249998,0
193,6070,33,0,false,0,0,3,1,"123",false,11.725,0
194,6342,33,0,false,0,0,3,3,"3",true,3.493,2
195,5288,33,0,true,0,0,1,1,"3",true,10.431,3
196,6009,33,0,false,0,0,3,4,"3",true,0.5379999,3
197,6481,33,0,false,0,0,4,2,"3",true,3.3940001,3
198,4907,33,0,false,0,0,4,3,"123",true,3.8469999,1
199,1334,34,0,false,0,0,4,2,"3",false,0.0,0
200,1374,34,0,false,0,0,1,1,"123",false,0.0,0
201,6046,34,0,true,0,0,1,1,"3",false,0.0,0
202,907,34,0,true,0,0,1,2,"123",true,0.9279999,3
203,6725,34,0,false,0,0,3,3,"3",true,2.618,3
204,6537,34,0,false,0,0,3,2,"123",false,0.0,0
205,2200,35,2,false,0,0,1,0,"123",false,0.0,0
206,5409,35,0,false,0,0,3,2,"3",true,6.3070002,2
207,4618,35,0,true,0,0,3,3,"3",true,3.5680001,2
208,6387,35,0,false,0,0,2,1,"3",false,13.926,0
209,2056,35,45,true,108,0,1,2,"3",true,1.544,3
210,4943,35,0,false,0,0,0,0,"123",false,9.5869999,0
212,2852,36,17,true,36,0,0,1,"123",false,0.0,0
213,4039,36,7,true,6,0,4,3,"3",false,6.7399998,0
214,6070,36,0,false,0,0,2,2,"3",false,0.0,0
215,2386,36,0,false,0,0,5,3,"3",false,3.368,0
216,188,36,0,false,0,0,6,5,"123",false,0.0,0
217,3161,37,0,false,0,0,3,4,"123",true,3.023,1
218,773,37,0,false,0,0,1,0,"123",false,0.0,0
219,6342,37,0,false,0,0,1,0,"123",true,7.7579999,2
220,6537,37,0,false,0,0,4,3,"3",false,0.0,0
221,4902,37,0,false,0,0,0,1,"123",false,6.4720001,0
222,4992,37,0,false,0,0,3,3,"123",true,4.164,2
223,6339,38,0,false,0,0,2,2,"123",false,0.0,0
224,854,38,3,false,0,0,2,2,"3",false,0.0,0
225,1334,38,0,true,0,0,3,4,"123",true,8.2629995,2
226,6330,38,0,false,0,0,1,0,"123",true,1.198,3
227,1374,38,0,false,0,0,0,0,"123",false,0.0,0
228,5409,38,0,false,0,0,2,3,"123",true,6.8839998,1
229,1310,39,8,false,6,0,2,1,"123",false,0.0,0
230,4519,39,0,false,0,0,2,1,"123",true,1.955,1
231,4943,39,0,true,0,0,1,0,"123",false,0.0,0
232,2200,39,0,false,0,0,4,3,"3",true,1.55,3
233,5288,39,0,false,0,0,1,0,"123",true,5.0120001,3
234,6135,39,0,false,0,0,0,0,"123",true,3.543,1
235,6387,40,0,false,0,0,4,5,"3",false,1.711,0
236,6046,40,0,false,0,0,0,1,"123",false,15.018,0
237,4777,40,0,true,0,0,2,2,"3",true,13.331,2
238,4907,40,0,false,0,0,4,4,"3",true,4.869,2
239,771,40,0,false,0,0,0,0,"123",false,0.0,0
240,4951,40,0,false,0,0,3,3,"123",true,2.4909999,1
241,2056,41,53,false,81,0,1,2,"3",true,2.645,1
242,5406,41,0,true,0,0,2,2,"123",true,5.9970002,1
243,907,41,0,false,0,0,0,1,"123",true,2.1240001,2
244,6481,41,0,false,0,0,4,2,"3",true,2.5610001,3
245,6323,41,0,true,0,0,4,5,"3",true,3.562,3
246,1360,41,0,true,0,0,4,4,"123",true,2.174,1
247,6009,42,0,false,0,0,1,2,"123",true,5.822,1
248,2702,42,0,true,0,0,3,3,"123",true,4.026,2
249,4939,42,0,false,0,0,2,1,"123",true,4.3979998,2
250,4976,42,8,true,12,0,1,1,"3",true,1.605,3
251,4618,42,3,true,9,0,2,0,"123",true,5.5809999,3
252,6725,42,0,false,0,0,2,2,"123",true,2.517,1
253,4777,43,0,false,0,0,0,1,"123",true,8.4960003,1
254,5288,43,0,false,0,0,2,1,"3",false,7.8189998,0
255,4943,43,0,false,0,0,1,1,"3",false,7.211,0
256,6342,43,0,false,0,0,0,0,"123",true,2.6199999,3
257,6339,43,0,false,0,0,1,0,"123",false,0.0,0
258,4992,43,0,false,0,0,2,2,"123",true,1.51,2
259,6481,44,0,false,0,0,2,2,"123",true,3.484,1
260,188,44,0,true,0,0,7,6,"3",true,6.6739998,2
261,3161,44,1,false,0,0,3,1,"123",false,2.0810001,0
262,6046,44,0,false,0,0,0,1,"123",false,0.0,0
263,2386,44,0,false,0,0,2,1,"3",true,5.7649999,1
264,6330,44,0,false,0,0,2,1,"123",false,0.0,0
265,854,45,0,false,0,0,2,2,"123",true,3.25,1
266,5406,45,14,true,0,0,3,2,"3",true,5.3990002,1
267,5409,45,0,true,0,0,3,3,"3",false,6.3600001,0
268,2852,45,12,false,6,0,3,3,"3",true,6.0619998,3
269,6323,45,0,true,0,0,4,4,"123",true,4.3060002,3
270,4951,45,0,false,0,0,2,3,"123",true,0.975,1
271,3571,46,0,false,0,0,1,1,"123",true,2.5309999,1
272,6537,46,0,false,0,0,2,1,"123",false,0.0,0
273,773,46,0,true,0,0,3,1,"3",false,0.0,0
274,6387,46,5,false,0,0,5,3,"3",false,15.121,0
275,907,46,0,true,0,0,3,3,"3",false,4.1620002,0
276,6009,46,0,false,0,0,4,4,"123",true,0.9879999,2
277,4976,47,1,false,0,0,3,3,"123",false,1.726,0
278,1360,47,0,true,0,0,2,2,"3",true,5.0320001,2
279,6135,47,0,true,0,0,0,1,"123",false,5.638,0
280,1374,47,0,false,0,0,0,0,"123",false,0.0,0
281,4939,47,0,false,0,0,3,3,"3",true,7.5739999,3
282,2200,47,0,true,0,0,2,2,"123",true,1.636,2
283,4039,48,0,false,0,0,5,3,"123",true,8.3009996,1
284,4618,48,0,true,0,0,4,1,"123",false,5.316,0
285,6070,48,0,true,0,0,2,2,"3",false,0.0,0
286,771,48,0,false,0,0,0,1,"123",false,3.0039999,0
287,4902,48,0,false,0,0,2,2,"123",false,0.0,0
288,6725,48,0,false,0,0,3,4,"3",true,0.8709999,2
289,4519,49,0,false,0,0,3,2,"3",true,2.145,1
290,4907,49,0,false,0,0,3,3,"3",false,9.8450003,0
291,2702,49,0,false,0,0,2,2,"3",false,2.3770001,0
292,2056,49,28,false,42,0,1,1,"3",true,0.815,2
293,1310,49,3,false,0,0,3,2,"123",true,3.8599999,3
294,1334,49,0,false,0,0,2,2,"123",true,6.217,1
295,6342,50,0,false,0,0,4,4,"123",true,3.891,1
296,4939,50,0,false,0,0,4,4,"3",false,8.2320004,0
297,2386,50,0,false,0,0,3,3,"3",false,0.0,0
298,5409,50,0,false,0,0,4,3,"3",false,1.413,0
299,6387,50,6,true,0,0,5,4,"3",true,2.668,2
300,1360,50,0,true,0,0,6,5,"123",true,3.0599999,1
301,6046,51,0,false,0,0,0,0,"123",true,14.454,2
302,2200,51,7,true,0,0,2,2,"3",false,6.698,0
303,4951,51,0,false,0,0,2,3,"3",true,7.9050002,3
304,6009,51,0,false,0,0,5,3,"3",false,4.2670002,0
305,6339,51,0,false,0,0,0,1,"3",false,19.525,0
306,773,51,0,false,0,0,2,0,"123",false,0.0,0
307,907,52,0,true,0,0,1,1,"123",true,1.775,1
308,4992,52,0,false,0,0,5,4,"123",false,10.26,0
309,1334,52,0,false,0,0,3,2,"3",true,10.216,3
310,1310,52,16,false,33,0,2,2,"3",false,6.2870002,0
311,3161,52,0,false,0,0,2,3,"123",true,5.8000002,2
312,6070,52,0,false,0,0,2,1,"123",false,15.722,0
313,4907,53,0,false,0,0,3,2,"3",true,1.061,1
314,4618,53,1,false,0,0,3,1,"3",true,0.2469999,2
315,188,53,0,true,0,0,6,6,"123",false,0.0,0
316,4519,53,0,false,0,0,3,2,"3",true,1.255,3
317,1374,53,0,false,0,0,0,0,"123",false,0.0,0
318,771,53,0,false,0,0,1,1,"123",true,3.5090001,1
319,4902,54,0,false,0,0,0,0,"123",false,2.4330001,0
320,5406,54,12,true,36,0,5,5,"3",true,0.5019999,2
321,6135,54,0,true,0,0,1,1,"3",false,0.0,0
322,3571,54,0,false,0,0,0,0,"123",false,0.0,0
323,2056,54,53,false,57,0,2,2,"3",true,1.3329999,2
324,2702,54,0,true,0,0,1,0,"123",true,1.4960001,1
325,2852,55,11,false,3,0,3,1,"123",true,7.8909998,1
326,4943,55,0,false,0,0,0,0,"123",true,22.511,2
327,854,55,0,false,0,0,2,2,"3",true,3.2160001,3
328,5288,55,0,false,0,0,3,4,"3",true,1.52,3
329,4039,55,0,false,0,0,6,5,"123",false,1.1109999,0
330,6537,55,0,false,0,0,3,2,"123",false,0.0,0
331,6330,56,0,false,0,0,0,0,"123",false,0.0,0
332,4976,56,4,true,0,0,4,4,"3",true,4.7459998,2
333,6481,56,0,false,0,0,2,3,"123",true,12.238,3
334,6725,56,0,false,0,0,3,4,"3",true,2.142,1
335,4777,56,0,false,0,0,1,1,"123",true,10.203,2
336,6323,56,0,true,0,0,5,4,"123",true,2.566,1
337,907,57,0,false,0,0,3,3,"123",true,1.0549999,1
338,188,57,0,true,0,0,6,6,"3",true,0.319,2
339,771,57,0,false,0,0,0,0,"123",false,0.0,0
340,6342,57,0,false,0,0,2,3,"123",false,0.0,0
341,6387,57,0,false,0,0,4,4,"3",true,2.2460001,2
342,4618,57,0,false,0,0,4,3,"123",true,5.2529998,1
343,2386,58,0,false,0,0,3,3,"123",true,6.7820001,1
344,4992,58,0,false,0,0,3,1,"123",true,14.57,2
345,3161,58,0,false,0,0,4,1,"123",false,0.0,0
346,2056,58,73,false,87,0,2,2,"3",true,0.947,3
347,4907,58,0,false,0,0,3,4,"123",true,2.5450001,2
348,1374,58,0,false,0,0,0,1,"123",false,0.0,0
349,6046,59,0,false,0,0,0,1,"123",false,7.099,0
350,6070,59,0,false,0,0,4,4,"123",false,0.0,0
351,4943,59,0,false,0,0,2,2,"3",false,5.5250001,0
352,4939,59,0,false,0,0,4,4,"3",true,4.1129999,3
353,4777,59,0,false,0,0,2,2,"123",true,10.545,2
354,5406,59,4,true,0,0,6,5,"3",false,2.6340001,0
355,6330,60,0,false,0,0,2,2,"123",false,15.297,0
356,6323,60,0,true,0,0,4,5,"3",true,3.062,2
357,6537,60,0,false,0,0,1,0,"123",false,0.0,0
358,2702,60,0,true,0,0,5,3,"3",true,2.9260001,3
359,5288,60,0,false,0,0,2,3,"3",true,8.9219999,2
360,4951,60,0,false,0,0,2,2,"123",true,6.3530002,1
361,1310,61,6,false,0,0,3,3,"123",true,4.29,1
362,6135,61,0,false,0,0,0,1,"123",true,8.2559996,2
363,6339,61,0,false,0,0,1,1,"3",false,0.0,0
364,2852,61,18,true,12,0,2,3,"3",true,5.678,3
365,6725,61,0,false,0,0,3,3,"3",true,4.7919998,2
366,773,61,0,false,0,0,1,1,"123",false,5.8769999,0
367,4902,62,0,false,0,0,0,1,"123",false,1.701,0
368,5409,62,0,false,0,0,3,2,"3",true,0.572,2
369,1334,62,0,false,0,0,3,1,"123",false,7.2979999,0
370,6481,62,0,false,0,0,2,2,"3",false,0.0,0
371,2200,62,3,true,0,0,2,1,"3",false,0.0,0
372,4039,62,0,false,0,0,5,5,"123",true,6.3429999,2
373,3571,63,0,false,0,0,1,0,"123",false,0.0,0
374,6009,63,0,false,0,0,3,3,"3",true,7.329,2
375,1360,63,0,true,0,0,6,6,"3",true,4.0760002,2
376,4519,63,0,false,0,0,2,2,"3",true,1.529,3
377,854,63,0,false,0,0,3,3,"3",true,4.276,1
378,4976,63,18,true,0,0,5,5,"3",true,1.567,2
379,6339,64,0,false,0,0,1,2,"123",false,0.0,0
380,907,64,0,true,0,0,5,5,"3",true,15.411,2
381,4951,64,0,false,0,0,1,1,"123",true,8.2209997,2
382,3161,64,0,false,0,0,3,3,"3",false,0.0,0
383,771,64,0,false,0,0,0,1,"123",false,0.0,0
384,4943,64,0,false,0,0,2,1,"123",false,3.487,0
